Rpeaks,Participant,Sampling_Rate,Database
79347,MIT-Arr_30,360,MIT-Arr
79710,MIT-Arr_30,360,MIT-Arr
80090,MIT-Arr_30,360,MIT-Arr
80422,MIT-Arr_30,360,MIT-Arr
80771,MIT-Arr_30,360,MIT-Arr
81116,MIT-Arr_30,360,MIT-Arr
81476,MIT-Arr_30,360,MIT-Arr
81826,MIT-Arr_30,360,MIT-Arr
82200,MIT-Arr_30,360,MIT-Arr
82567,MIT-Arr_30,360,MIT-Arr
82911,MIT-Arr_30,360,MIT-Arr
83288,MIT-Arr_30,360,MIT-Arr
83665,MIT-Arr_30,360,MIT-Arr
84032,MIT-Arr_30,360,MIT-Arr
84413,MIT-Arr_30,360,MIT-Arr
84749,MIT-Arr_30,360,MIT-Arr
85115,MIT-Arr_30,360,MIT-Arr
85480,MIT-Arr_30,360,MIT-Arr
85882,MIT-Arr_30,360,MIT-Arr
86229,MIT-Arr_30,360,MIT-Arr
86609,MIT-Arr_30,360,MIT-Arr
86949,MIT-Arr_30,360,MIT-Arr
87315,MIT-Arr_30,360,MIT-Arr
87662,MIT-Arr_30,360,MIT-Arr
88085,MIT-Arr_30,360,MIT-Arr
88473,MIT-Arr_30,360,MIT-Arr
88855,MIT-Arr_30,360,MIT-Arr
89242,MIT-Arr_30,360,MIT-Arr
89602,MIT-Arr_30,360,MIT-Arr
89951,MIT-Arr_30,360,MIT-Arr
90370,MIT-Arr_30,360,MIT-Arr
90739,MIT-Arr_30,360,MIT-Arr
91102,MIT-Arr_30,360,MIT-Arr
91491,MIT-Arr_30,360,MIT-Arr
91834,MIT-Arr_30,360,MIT-Arr
92304,MIT-Arr_30,360,MIT-Arr
92775,MIT-Arr_30,360,MIT-Arr
93177,MIT-Arr_30,360,MIT-Arr
93530,MIT-Arr_30,360,MIT-Arr
93914,MIT-Arr_30,360,MIT-Arr
94288,MIT-Arr_30,360,MIT-Arr
94666,MIT-Arr_30,360,MIT-Arr
95064,MIT-Arr_30,360,MIT-Arr
95410,MIT-Arr_30,360,MIT-Arr
95775,MIT-Arr_30,360,MIT-Arr
96211,MIT-Arr_30,360,MIT-Arr
96670,MIT-Arr_30,360,MIT-Arr
97084,MIT-Arr_30,360,MIT-Arr
97502,MIT-Arr_30,360,MIT-Arr
97869,MIT-Arr_30,360,MIT-Arr
98252,MIT-Arr_30,360,MIT-Arr
98614,MIT-Arr_30,360,MIT-Arr
99047,MIT-Arr_30,360,MIT-Arr
99437,MIT-Arr_30,360,MIT-Arr
99825,MIT-Arr_30,360,MIT-Arr
100193,MIT-Arr_30,360,MIT-Arr
100562,MIT-Arr_30,360,MIT-Arr
100939,MIT-Arr_30,360,MIT-Arr
101357,MIT-Arr_30,360,MIT-Arr
101758,MIT-Arr_30,360,MIT-Arr
102150,MIT-Arr_30,360,MIT-Arr
102517,MIT-Arr_30,360,MIT-Arr
102906,MIT-Arr_30,360,MIT-Arr
103286,MIT-Arr_30,360,MIT-Arr
103668,MIT-Arr_30,360,MIT-Arr
104046,MIT-Arr_30,360,MIT-Arr
104412,MIT-Arr_30,360,MIT-Arr
104772,MIT-Arr_30,360,MIT-Arr
105152,MIT-Arr_30,360,MIT-Arr
105507,MIT-Arr_30,360,MIT-Arr
105874,MIT-Arr_30,360,MIT-Arr
106236,MIT-Arr_30,360,MIT-Arr
106585,MIT-Arr_30,360,MIT-Arr
106952,MIT-Arr_30,360,MIT-Arr
107309,MIT-Arr_30,360,MIT-Arr
107746,MIT-Arr_30,360,MIT-Arr
108178,MIT-Arr_30,360,MIT-Arr
108537,MIT-Arr_30,360,MIT-Arr
108922,MIT-Arr_30,360,MIT-Arr
109295,MIT-Arr_30,360,MIT-Arr
109647,MIT-Arr_30,360,MIT-Arr
110035,MIT-Arr_30,360,MIT-Arr
110375,MIT-Arr_30,360,MIT-Arr
110708,MIT-Arr_30,360,MIT-Arr
111106,MIT-Arr_30,360,MIT-Arr
111435,MIT-Arr_30,360,MIT-Arr
111862,MIT-Arr_30,360,MIT-Arr
112237,MIT-Arr_30,360,MIT-Arr
112569,MIT-Arr_30,360,MIT-Arr
112930,MIT-Arr_30,360,MIT-Arr
113267,MIT-Arr_30,360,MIT-Arr
113605,MIT-Arr_30,360,MIT-Arr
113979,MIT-Arr_30,360,MIT-Arr
114385,MIT-Arr_30,360,MIT-Arr
114725,MIT-Arr_30,360,MIT-Arr
115108,MIT-Arr_30,360,MIT-Arr
115478,MIT-Arr_30,360,MIT-Arr
115820,MIT-Arr_30,360,MIT-Arr
116220,MIT-Arr_30,360,MIT-Arr
116594,MIT-Arr_30,360,MIT-Arr
116983,MIT-Arr_30,360,MIT-Arr
117304,MIT-Arr_30,360,MIT-Arr
117673,MIT-Arr_30,360,MIT-Arr
118050,MIT-Arr_30,360,MIT-Arr
118394,MIT-Arr_30,360,MIT-Arr
118792,MIT-Arr_30,360,MIT-Arr
119135,MIT-Arr_30,360,MIT-Arr
119489,MIT-Arr_30,360,MIT-Arr
119819,MIT-Arr_30,360,MIT-Arr
120512,MIT-Arr_30,360,MIT-Arr
120845,MIT-Arr_30,360,MIT-Arr
121164,MIT-Arr_30,360,MIT-Arr
121537,MIT-Arr_30,360,MIT-Arr
121859,MIT-Arr_30,360,MIT-Arr
122195,MIT-Arr_30,360,MIT-Arr
122536,MIT-Arr_30,360,MIT-Arr
122941,MIT-Arr_30,360,MIT-Arr
123264,MIT-Arr_30,360,MIT-Arr
123608,MIT-Arr_30,360,MIT-Arr
123985,MIT-Arr_30,360,MIT-Arr
124305,MIT-Arr_30,360,MIT-Arr
124647,MIT-Arr_30,360,MIT-Arr
125038,MIT-Arr_30,360,MIT-Arr
125414,MIT-Arr_30,360,MIT-Arr
125738,MIT-Arr_30,360,MIT-Arr
126137,MIT-Arr_30,360,MIT-Arr
126485,MIT-Arr_30,360,MIT-Arr
126829,MIT-Arr_30,360,MIT-Arr
127229,MIT-Arr_30,360,MIT-Arr
127584,MIT-Arr_30,360,MIT-Arr
127950,MIT-Arr_30,360,MIT-Arr
128261,MIT-Arr_30,360,MIT-Arr
128619,MIT-Arr_30,360,MIT-Arr
128959,MIT-Arr_30,360,MIT-Arr
129343,MIT-Arr_30,360,MIT-Arr
129691,MIT-Arr_30,360,MIT-Arr
130034,MIT-Arr_30,360,MIT-Arr
130385,MIT-Arr_30,360,MIT-Arr
130706,MIT-Arr_30,360,MIT-Arr
131047,MIT-Arr_30,360,MIT-Arr
131435,MIT-Arr_30,360,MIT-Arr
131775,MIT-Arr_30,360,MIT-Arr
132137,MIT-Arr_30,360,MIT-Arr
132480,MIT-Arr_30,360,MIT-Arr
132835,MIT-Arr_30,360,MIT-Arr
133196,MIT-Arr_30,360,MIT-Arr
133539,MIT-Arr_30,360,MIT-Arr
133927,MIT-Arr_30,360,MIT-Arr
134269,MIT-Arr_30,360,MIT-Arr
134616,MIT-Arr_30,360,MIT-Arr
134938,MIT-Arr_30,360,MIT-Arr
135280,MIT-Arr_30,360,MIT-Arr
135651,MIT-Arr_30,360,MIT-Arr
136008,MIT-Arr_30,360,MIT-Arr
136358,MIT-Arr_30,360,MIT-Arr
136692,MIT-Arr_30,360,MIT-Arr
137024,MIT-Arr_30,360,MIT-Arr
137388,MIT-Arr_30,360,MIT-Arr
137746,MIT-Arr_30,360,MIT-Arr
138098,MIT-Arr_30,360,MIT-Arr
138488,MIT-Arr_30,360,MIT-Arr
138837,MIT-Arr_30,360,MIT-Arr
139197,MIT-Arr_30,360,MIT-Arr
139558,MIT-Arr_30,360,MIT-Arr
139945,MIT-Arr_30,360,MIT-Arr
140309,MIT-Arr_30,360,MIT-Arr
140685,MIT-Arr_30,360,MIT-Arr
141027,MIT-Arr_30,360,MIT-Arr
141372,MIT-Arr_30,360,MIT-Arr
141730,MIT-Arr_30,360,MIT-Arr
142110,MIT-Arr_30,360,MIT-Arr
142475,MIT-Arr_30,360,MIT-Arr
142829,MIT-Arr_30,360,MIT-Arr
143176,MIT-Arr_30,360,MIT-Arr
143507,MIT-Arr_30,360,MIT-Arr
143855,MIT-Arr_30,360,MIT-Arr
144219,MIT-Arr_30,360,MIT-Arr
144587,MIT-Arr_30,360,MIT-Arr
144945,MIT-Arr_30,360,MIT-Arr
145280,MIT-Arr_30,360,MIT-Arr
145622,MIT-Arr_30,360,MIT-Arr
145953,MIT-Arr_30,360,MIT-Arr
146301,MIT-Arr_30,360,MIT-Arr
146653,MIT-Arr_30,360,MIT-Arr
146999,MIT-Arr_30,360,MIT-Arr
147321,MIT-Arr_30,360,MIT-Arr
147639,MIT-Arr_30,360,MIT-Arr
147957,MIT-Arr_30,360,MIT-Arr
148274,MIT-Arr_30,360,MIT-Arr
148601,MIT-Arr_30,360,MIT-Arr
148938,MIT-Arr_30,360,MIT-Arr
149269,MIT-Arr_30,360,MIT-Arr
149580,MIT-Arr_30,360,MIT-Arr
149883,MIT-Arr_30,360,MIT-Arr
150205,MIT-Arr_30,360,MIT-Arr
150523,MIT-Arr_30,360,MIT-Arr
150847,MIT-Arr_30,360,MIT-Arr
151168,MIT-Arr_30,360,MIT-Arr
151483,MIT-Arr_30,360,MIT-Arr
151790,MIT-Arr_30,360,MIT-Arr
152088,MIT-Arr_30,360,MIT-Arr
152386,MIT-Arr_30,360,MIT-Arr
152700,MIT-Arr_30,360,MIT-Arr
153011,MIT-Arr_30,360,MIT-Arr
153316,MIT-Arr_30,360,MIT-Arr
153619,MIT-Arr_30,360,MIT-Arr
153920,MIT-Arr_30,360,MIT-Arr
154218,MIT-Arr_30,360,MIT-Arr
154517,MIT-Arr_30,360,MIT-Arr
154830,MIT-Arr_30,360,MIT-Arr
155160,MIT-Arr_30,360,MIT-Arr
155478,MIT-Arr_30,360,MIT-Arr
155801,MIT-Arr_30,360,MIT-Arr
156109,MIT-Arr_30,360,MIT-Arr
156424,MIT-Arr_30,360,MIT-Arr
156731,MIT-Arr_30,360,MIT-Arr
157041,MIT-Arr_30,360,MIT-Arr
157369,MIT-Arr_30,360,MIT-Arr
157682,MIT-Arr_30,360,MIT-Arr
157979,MIT-Arr_30,360,MIT-Arr
158262,MIT-Arr_30,360,MIT-Arr
158843,MIT-Arr_30,360,MIT-Arr
159130,MIT-Arr_30,360,MIT-Arr
159428,MIT-Arr_30,360,MIT-Arr
159736,MIT-Arr_30,360,MIT-Arr
160029,MIT-Arr_30,360,MIT-Arr
160312,MIT-Arr_30,360,MIT-Arr
160589,MIT-Arr_30,360,MIT-Arr
160868,MIT-Arr_30,360,MIT-Arr
161162,MIT-Arr_30,360,MIT-Arr
161455,MIT-Arr_30,360,MIT-Arr
161750,MIT-Arr_30,360,MIT-Arr
162063,MIT-Arr_30,360,MIT-Arr
162356,MIT-Arr_30,360,MIT-Arr
162639,MIT-Arr_30,360,MIT-Arr
162926,MIT-Arr_30,360,MIT-Arr
163215,MIT-Arr_30,360,MIT-Arr
163522,MIT-Arr_30,360,MIT-Arr
163833,MIT-Arr_30,360,MIT-Arr
164133,MIT-Arr_30,360,MIT-Arr
164441,MIT-Arr_30,360,MIT-Arr
164734,MIT-Arr_30,360,MIT-Arr
165014,MIT-Arr_30,360,MIT-Arr
165305,MIT-Arr_30,360,MIT-Arr
165597,MIT-Arr_30,360,MIT-Arr
165915,MIT-Arr_30,360,MIT-Arr
166219,MIT-Arr_30,360,MIT-Arr
166520,MIT-Arr_30,360,MIT-Arr
166824,MIT-Arr_30,360,MIT-Arr
167114,MIT-Arr_30,360,MIT-Arr
167396,MIT-Arr_30,360,MIT-Arr
167692,MIT-Arr_30,360,MIT-Arr
167995,MIT-Arr_30,360,MIT-Arr
168308,MIT-Arr_30,360,MIT-Arr
168614,MIT-Arr_30,360,MIT-Arr
168911,MIT-Arr_30,360,MIT-Arr
169211,MIT-Arr_30,360,MIT-Arr
169506,MIT-Arr_30,360,MIT-Arr
169805,MIT-Arr_30,360,MIT-Arr
170110,MIT-Arr_30,360,MIT-Arr
170418,MIT-Arr_30,360,MIT-Arr
171040,MIT-Arr_30,360,MIT-Arr
171324,MIT-Arr_30,360,MIT-Arr
171628,MIT-Arr_30,360,MIT-Arr
171929,MIT-Arr_30,360,MIT-Arr
172233,MIT-Arr_30,360,MIT-Arr
172543,MIT-Arr_30,360,MIT-Arr
172854,MIT-Arr_30,360,MIT-Arr
173166,MIT-Arr_30,360,MIT-Arr
173459,MIT-Arr_30,360,MIT-Arr
173746,MIT-Arr_30,360,MIT-Arr
174051,MIT-Arr_30,360,MIT-Arr
174357,MIT-Arr_30,360,MIT-Arr
174670,MIT-Arr_30,360,MIT-Arr
174983,MIT-Arr_30,360,MIT-Arr
175291,MIT-Arr_30,360,MIT-Arr
175597,MIT-Arr_30,360,MIT-Arr
175894,MIT-Arr_30,360,MIT-Arr
176196,MIT-Arr_30,360,MIT-Arr
176517,MIT-Arr_30,360,MIT-Arr
176837,MIT-Arr_30,360,MIT-Arr
177153,MIT-Arr_30,360,MIT-Arr
177472,MIT-Arr_30,360,MIT-Arr
177773,MIT-Arr_30,360,MIT-Arr
178084,MIT-Arr_30,360,MIT-Arr
178385,MIT-Arr_30,360,MIT-Arr
178701,MIT-Arr_30,360,MIT-Arr
179036,MIT-Arr_30,360,MIT-Arr
179365,MIT-Arr_30,360,MIT-Arr
179667,MIT-Arr_30,360,MIT-Arr
179970,MIT-Arr_30,360,MIT-Arr
180280,MIT-Arr_30,360,MIT-Arr
180606,MIT-Arr_30,360,MIT-Arr
180944,MIT-Arr_30,360,MIT-Arr
181296,MIT-Arr_30,360,MIT-Arr
181649,MIT-Arr_30,360,MIT-Arr
181970,MIT-Arr_30,360,MIT-Arr
182289,MIT-Arr_30,360,MIT-Arr
182616,MIT-Arr_30,360,MIT-Arr
182943,MIT-Arr_30,360,MIT-Arr
183272,MIT-Arr_30,360,MIT-Arr
183611,MIT-Arr_30,360,MIT-Arr
183933,MIT-Arr_30,360,MIT-Arr
184234,MIT-Arr_30,360,MIT-Arr
184528,MIT-Arr_30,360,MIT-Arr
184818,MIT-Arr_30,360,MIT-Arr
185152,MIT-Arr_30,360,MIT-Arr
185471,MIT-Arr_30,360,MIT-Arr
185793,MIT-Arr_30,360,MIT-Arr
186124,MIT-Arr_30,360,MIT-Arr
186441,MIT-Arr_30,360,MIT-Arr
186749,MIT-Arr_30,360,MIT-Arr
187064,MIT-Arr_30,360,MIT-Arr
187399,MIT-Arr_30,360,MIT-Arr
187731,MIT-Arr_30,360,MIT-Arr
188053,MIT-Arr_30,360,MIT-Arr
188370,MIT-Arr_30,360,MIT-Arr
188671,MIT-Arr_30,360,MIT-Arr
188969,MIT-Arr_30,360,MIT-Arr
145,MIT-Arr_31,360,MIT-Arr
366,MIT-Arr_31,360,MIT-Arr
588,MIT-Arr_31,360,MIT-Arr
826,MIT-Arr_31,360,MIT-Arr
1072,MIT-Arr_31,360,MIT-Arr
1309,MIT-Arr_31,360,MIT-Arr
1542,MIT-Arr_31,360,MIT-Arr
1777,MIT-Arr_31,360,MIT-Arr
2006,MIT-Arr_31,360,MIT-Arr
2228,MIT-Arr_31,360,MIT-Arr
2454,MIT-Arr_31,360,MIT-Arr
2686,MIT-Arr_31,360,MIT-Arr
3150,MIT-Arr_31,360,MIT-Arr
3394,MIT-Arr_31,360,MIT-Arr
3640,MIT-Arr_31,360,MIT-Arr
3873,MIT-Arr_31,360,MIT-Arr
4106,MIT-Arr_31,360,MIT-Arr
4328,MIT-Arr_31,360,MIT-Arr
4550,MIT-Arr_31,360,MIT-Arr
4773,MIT-Arr_31,360,MIT-Arr
5007,MIT-Arr_31,360,MIT-Arr
5246,MIT-Arr_31,360,MIT-Arr
5485,MIT-Arr_31,360,MIT-Arr
5728,MIT-Arr_31,360,MIT-Arr
5962,MIT-Arr_31,360,MIT-Arr
6198,MIT-Arr_31,360,MIT-Arr
6430,MIT-Arr_31,360,MIT-Arr
6656,MIT-Arr_31,360,MIT-Arr
6879,MIT-Arr_31,360,MIT-Arr
7105,MIT-Arr_31,360,MIT-Arr
7338,MIT-Arr_31,360,MIT-Arr
7577,MIT-Arr_31,360,MIT-Arr
7822,MIT-Arr_31,360,MIT-Arr
8066,MIT-Arr_31,360,MIT-Arr
8301,MIT-Arr_31,360,MIT-Arr
8527,MIT-Arr_31,360,MIT-Arr
8753,MIT-Arr_31,360,MIT-Arr
8981,MIT-Arr_31,360,MIT-Arr
9213,MIT-Arr_31,360,MIT-Arr
9448,MIT-Arr_31,360,MIT-Arr
9681,MIT-Arr_31,360,MIT-Arr
9921,MIT-Arr_31,360,MIT-Arr
10163,MIT-Arr_31,360,MIT-Arr
10404,MIT-Arr_31,360,MIT-Arr
10637,MIT-Arr_31,360,MIT-Arr
10865,MIT-Arr_31,360,MIT-Arr
11316,MIT-Arr_31,360,MIT-Arr
11551,MIT-Arr_31,360,MIT-Arr
12066,MIT-Arr_31,360,MIT-Arr
12279,MIT-Arr_31,360,MIT-Arr
12519,MIT-Arr_31,360,MIT-Arr
12756,MIT-Arr_31,360,MIT-Arr
12981,MIT-Arr_31,360,MIT-Arr
13205,MIT-Arr_31,360,MIT-Arr
13442,MIT-Arr_31,360,MIT-Arr
13674,MIT-Arr_31,360,MIT-Arr
13911,MIT-Arr_31,360,MIT-Arr
14156,MIT-Arr_31,360,MIT-Arr
14405,MIT-Arr_31,360,MIT-Arr
14647,MIT-Arr_31,360,MIT-Arr
14883,MIT-Arr_31,360,MIT-Arr
15107,MIT-Arr_31,360,MIT-Arr
15322,MIT-Arr_31,360,MIT-Arr
15560,MIT-Arr_31,360,MIT-Arr
15792,MIT-Arr_31,360,MIT-Arr
16034,MIT-Arr_31,360,MIT-Arr
16275,MIT-Arr_31,360,MIT-Arr
16516,MIT-Arr_31,360,MIT-Arr
16750,MIT-Arr_31,360,MIT-Arr
16991,MIT-Arr_31,360,MIT-Arr
17207,MIT-Arr_31,360,MIT-Arr
17452,MIT-Arr_31,360,MIT-Arr
17677,MIT-Arr_31,360,MIT-Arr
18148,MIT-Arr_31,360,MIT-Arr
18389,MIT-Arr_31,360,MIT-Arr
18637,MIT-Arr_31,360,MIT-Arr
18886,MIT-Arr_31,360,MIT-Arr
19118,MIT-Arr_31,360,MIT-Arr
19347,MIT-Arr_31,360,MIT-Arr
19579,MIT-Arr_31,360,MIT-Arr
19817,MIT-Arr_31,360,MIT-Arr
20048,MIT-Arr_31,360,MIT-Arr
20291,MIT-Arr_31,360,MIT-Arr
20534,MIT-Arr_31,360,MIT-Arr
20778,MIT-Arr_31,360,MIT-Arr
21022,MIT-Arr_31,360,MIT-Arr
21266,MIT-Arr_31,360,MIT-Arr
21502,MIT-Arr_31,360,MIT-Arr
21730,MIT-Arr_31,360,MIT-Arr
21962,MIT-Arr_31,360,MIT-Arr
22193,MIT-Arr_31,360,MIT-Arr
22437,MIT-Arr_31,360,MIT-Arr
22686,MIT-Arr_31,360,MIT-Arr
22937,MIT-Arr_31,360,MIT-Arr
23179,MIT-Arr_31,360,MIT-Arr
23416,MIT-Arr_31,360,MIT-Arr
23651,MIT-Arr_31,360,MIT-Arr
23884,MIT-Arr_31,360,MIT-Arr
24116,MIT-Arr_31,360,MIT-Arr
24348,MIT-Arr_31,360,MIT-Arr
24590,MIT-Arr_31,360,MIT-Arr
24827,MIT-Arr_31,360,MIT-Arr
25074,MIT-Arr_31,360,MIT-Arr
25323,MIT-Arr_31,360,MIT-Arr
25564,MIT-Arr_31,360,MIT-Arr
25789,MIT-Arr_31,360,MIT-Arr
26016,MIT-Arr_31,360,MIT-Arr
26246,MIT-Arr_31,360,MIT-Arr
26474,MIT-Arr_31,360,MIT-Arr
26709,MIT-Arr_31,360,MIT-Arr
26955,MIT-Arr_31,360,MIT-Arr
27197,MIT-Arr_31,360,MIT-Arr
27670,MIT-Arr_31,360,MIT-Arr
27913,MIT-Arr_31,360,MIT-Arr
28140,MIT-Arr_31,360,MIT-Arr
28366,MIT-Arr_31,360,MIT-Arr
28589,MIT-Arr_31,360,MIT-Arr
28821,MIT-Arr_31,360,MIT-Arr
29059,MIT-Arr_31,360,MIT-Arr
29304,MIT-Arr_31,360,MIT-Arr
29792,MIT-Arr_31,360,MIT-Arr
30027,MIT-Arr_31,360,MIT-Arr
30251,MIT-Arr_31,360,MIT-Arr
30484,MIT-Arr_31,360,MIT-Arr
30714,MIT-Arr_31,360,MIT-Arr
30944,MIT-Arr_31,360,MIT-Arr
31177,MIT-Arr_31,360,MIT-Arr
31420,MIT-Arr_31,360,MIT-Arr
31662,MIT-Arr_31,360,MIT-Arr
31901,MIT-Arr_31,360,MIT-Arr
32138,MIT-Arr_31,360,MIT-Arr
32368,MIT-Arr_31,360,MIT-Arr
32593,MIT-Arr_31,360,MIT-Arr
32816,MIT-Arr_31,360,MIT-Arr
33050,MIT-Arr_31,360,MIT-Arr
33293,MIT-Arr_31,360,MIT-Arr
33533,MIT-Arr_31,360,MIT-Arr
33776,MIT-Arr_31,360,MIT-Arr
34017,MIT-Arr_31,360,MIT-Arr
34252,MIT-Arr_31,360,MIT-Arr
34478,MIT-Arr_31,360,MIT-Arr
34710,MIT-Arr_31,360,MIT-Arr
34943,MIT-Arr_31,360,MIT-Arr
35172,MIT-Arr_31,360,MIT-Arr
35409,MIT-Arr_31,360,MIT-Arr
35651,MIT-Arr_31,360,MIT-Arr
35901,MIT-Arr_31,360,MIT-Arr
36146,MIT-Arr_31,360,MIT-Arr
36386,MIT-Arr_31,360,MIT-Arr
36613,MIT-Arr_31,360,MIT-Arr
36837,MIT-Arr_31,360,MIT-Arr
37065,MIT-Arr_31,360,MIT-Arr
37299,MIT-Arr_31,360,MIT-Arr
37539,MIT-Arr_31,360,MIT-Arr
37780,MIT-Arr_31,360,MIT-Arr
38023,MIT-Arr_31,360,MIT-Arr
38261,MIT-Arr_31,360,MIT-Arr
38504,MIT-Arr_31,360,MIT-Arr
38741,MIT-Arr_31,360,MIT-Arr
38971,MIT-Arr_31,360,MIT-Arr
39194,MIT-Arr_31,360,MIT-Arr
39421,MIT-Arr_31,360,MIT-Arr
39658,MIT-Arr_31,360,MIT-Arr
39898,MIT-Arr_31,360,MIT-Arr
40143,MIT-Arr_31,360,MIT-Arr
40387,MIT-Arr_31,360,MIT-Arr
40624,MIT-Arr_31,360,MIT-Arr
40854,MIT-Arr_31,360,MIT-Arr
41081,MIT-Arr_31,360,MIT-Arr
41315,MIT-Arr_31,360,MIT-Arr
41544,MIT-Arr_31,360,MIT-Arr
41778,MIT-Arr_31,360,MIT-Arr
42014,MIT-Arr_31,360,MIT-Arr
42257,MIT-Arr_31,360,MIT-Arr
42499,MIT-Arr_31,360,MIT-Arr
42739,MIT-Arr_31,360,MIT-Arr
42977,MIT-Arr_31,360,MIT-Arr
43204,MIT-Arr_31,360,MIT-Arr
43431,MIT-Arr_31,360,MIT-Arr
43654,MIT-Arr_31,360,MIT-Arr
43889,MIT-Arr_31,360,MIT-Arr
44133,MIT-Arr_31,360,MIT-Arr
44377,MIT-Arr_31,360,MIT-Arr
44611,MIT-Arr_31,360,MIT-Arr
44850,MIT-Arr_31,360,MIT-Arr
45087,MIT-Arr_31,360,MIT-Arr
45312,MIT-Arr_31,360,MIT-Arr
45540,MIT-Arr_31,360,MIT-Arr
45773,MIT-Arr_31,360,MIT-Arr
46002,MIT-Arr_31,360,MIT-Arr
46232,MIT-Arr_31,360,MIT-Arr
46475,MIT-Arr_31,360,MIT-Arr
46725,MIT-Arr_31,360,MIT-Arr
46962,MIT-Arr_31,360,MIT-Arr
47196,MIT-Arr_31,360,MIT-Arr
47422,MIT-Arr_31,360,MIT-Arr
47648,MIT-Arr_31,360,MIT-Arr
47871,MIT-Arr_31,360,MIT-Arr
48103,MIT-Arr_31,360,MIT-Arr
48341,MIT-Arr_31,360,MIT-Arr
48578,MIT-Arr_31,360,MIT-Arr
48817,MIT-Arr_31,360,MIT-Arr
49056,MIT-Arr_31,360,MIT-Arr
49297,MIT-Arr_31,360,MIT-Arr
49529,MIT-Arr_31,360,MIT-Arr
49756,MIT-Arr_31,360,MIT-Arr
49976,MIT-Arr_31,360,MIT-Arr
50204,MIT-Arr_31,360,MIT-Arr
50437,MIT-Arr_31,360,MIT-Arr
50674,MIT-Arr_31,360,MIT-Arr
50918,MIT-Arr_31,360,MIT-Arr
51161,MIT-Arr_31,360,MIT-Arr
51396,MIT-Arr_31,360,MIT-Arr
51624,MIT-Arr_31,360,MIT-Arr
51851,MIT-Arr_31,360,MIT-Arr
52082,MIT-Arr_31,360,MIT-Arr
52307,MIT-Arr_31,360,MIT-Arr
52539,MIT-Arr_31,360,MIT-Arr
52772,MIT-Arr_31,360,MIT-Arr
53012,MIT-Arr_31,360,MIT-Arr
53251,MIT-Arr_31,360,MIT-Arr
53494,MIT-Arr_31,360,MIT-Arr
53731,MIT-Arr_31,360,MIT-Arr
53956,MIT-Arr_31,360,MIT-Arr
54182,MIT-Arr_31,360,MIT-Arr
54405,MIT-Arr_31,360,MIT-Arr
54635,MIT-Arr_31,360,MIT-Arr
54877,MIT-Arr_31,360,MIT-Arr
55117,MIT-Arr_31,360,MIT-Arr
55350,MIT-Arr_31,360,MIT-Arr
55586,MIT-Arr_31,360,MIT-Arr
55822,MIT-Arr_31,360,MIT-Arr
56047,MIT-Arr_31,360,MIT-Arr
56277,MIT-Arr_31,360,MIT-Arr
56508,MIT-Arr_31,360,MIT-Arr
56734,MIT-Arr_31,360,MIT-Arr
56967,MIT-Arr_31,360,MIT-Arr
57208,MIT-Arr_31,360,MIT-Arr
57461,MIT-Arr_31,360,MIT-Arr
57706,MIT-Arr_31,360,MIT-Arr
57945,MIT-Arr_31,360,MIT-Arr
58172,MIT-Arr_31,360,MIT-Arr
58399,MIT-Arr_31,360,MIT-Arr
58627,MIT-Arr_31,360,MIT-Arr
58859,MIT-Arr_31,360,MIT-Arr
59098,MIT-Arr_31,360,MIT-Arr
59337,MIT-Arr_31,360,MIT-Arr
59579,MIT-Arr_31,360,MIT-Arr
59817,MIT-Arr_31,360,MIT-Arr
60060,MIT-Arr_31,360,MIT-Arr
60297,MIT-Arr_31,360,MIT-Arr
60524,MIT-Arr_31,360,MIT-Arr
60743,MIT-Arr_31,360,MIT-Arr
60973,MIT-Arr_31,360,MIT-Arr
61209,MIT-Arr_31,360,MIT-Arr
61446,MIT-Arr_31,360,MIT-Arr
61690,MIT-Arr_31,360,MIT-Arr
61941,MIT-Arr_31,360,MIT-Arr
62180,MIT-Arr_31,360,MIT-Arr
62409,MIT-Arr_31,360,MIT-Arr
62641,MIT-Arr_31,360,MIT-Arr
62878,MIT-Arr_31,360,MIT-Arr
63107,MIT-Arr_31,360,MIT-Arr
63341,MIT-Arr_31,360,MIT-Arr
63585,MIT-Arr_31,360,MIT-Arr
63832,MIT-Arr_31,360,MIT-Arr
64074,MIT-Arr_31,360,MIT-Arr
64322,MIT-Arr_31,360,MIT-Arr
64567,MIT-Arr_31,360,MIT-Arr
64797,MIT-Arr_31,360,MIT-Arr
65026,MIT-Arr_31,360,MIT-Arr
65504,MIT-Arr_31,360,MIT-Arr
65752,MIT-Arr_31,360,MIT-Arr
66002,MIT-Arr_31,360,MIT-Arr
66248,MIT-Arr_31,360,MIT-Arr
66491,MIT-Arr_31,360,MIT-Arr
66729,MIT-Arr_31,360,MIT-Arr
66968,MIT-Arr_31,360,MIT-Arr
67209,MIT-Arr_31,360,MIT-Arr
67443,MIT-Arr_31,360,MIT-Arr
67681,MIT-Arr_31,360,MIT-Arr
67928,MIT-Arr_31,360,MIT-Arr
68186,MIT-Arr_31,360,MIT-Arr
68436,MIT-Arr_31,360,MIT-Arr
68685,MIT-Arr_31,360,MIT-Arr
68922,MIT-Arr_31,360,MIT-Arr
69158,MIT-Arr_31,360,MIT-Arr
69392,MIT-Arr_31,360,MIT-Arr
