0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.195,0.504,0.572,0.529,0.467,0.503,0.455,0.55,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.174,0.447,0.367,0.393,0.44,0.331,0.348,0.389,0.419,0.403,0.333,0.398,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.154,0.277,0.426,0.332,0.483,0.38,0.327,0.476,0.392,0.377,0.393,0.402,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.177,0.369,0.456,0.402,0.369,0.399,0.402,0.407,0.401,0.386,0.378,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.16,0.156,0.446,0.497,0.514,0.479,0.432,0.51,0.503,0.447,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.428,0.485,0.452,0.491,0.476,0.482,0.482,0.471,0.472,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.163,0.27,0.302,0.303,0.298,0.302,0.309,0.319,0.313,0.312,0.319,0.321,0.317,0.31,0.314,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.47,0.394,0.458,0.447,0.477,0.445,0.435,0.441,0.453,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.425,0.345,0.347,0.348,0.349,0.351,0.351,0.35,0.348,0.35,0.349,0.346,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.171,0.369,0.403,0.385,0.362,0.397,0.362,0.395,0.381,0.386,0.412,0.357,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.279,0.34,0.36,0.372,0.299,0.346,0.363,0.345,0.325,0.359,0.363,0.312,0.341,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.418,0.356,0.376,0.389,0.415,0.392,0.405,0.43,0.417,0.412,0.402,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.211,0.43,0.402,0.421,0.423,0.416,0.436,0.407,0.407,0.413,0.387,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.357,0.403,0.381,0.378,0.377,0.377,0.375,0.378,0.385,0.366,0.408,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.161,0.428,0.481,0.471,0.486,0.485,0.475,0.453,0.458,0.443,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.155,0.464,0.487,0.485,0.539,0.463,0.453,0.544,0.484,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.155,0.336,0.368,0.378,0.356,0.383,0.361,0.367,0.373,0.365,0.365,0.369,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.48,0.469,0.461,0.467,0.458,0.456,0.464,0.455,0.457,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.291,0.492,0.45,0.422,0.465,0.447,0.431,0.43,0.441,0.42,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.158,0.419,0.386,0.375,0.394,0.398,0.413,0.393,0.399,0.392,0.385,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.162,0.372,0.269,0.299,0.296,0.305,0.308,0.309,0.305,0.311,0.313,0.324,0.325,0.358,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.328,0.326,0.326,0.284,0.325,0.327,0.371,0.326,0.325,0.282,0.339,0.313,0.37,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.166,0.364,0.328,0.329,0.329,0.365,0.301,0.334,0.316,0.349,0.331,0.316,0.349,0.36,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.5,0.445,0.391,0.413,0.402,0.44,0.397,0.432,0.428,0.442,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.285,0.311,0.314,0.337,0.255,0.352,0.305,0.304,0.255,0.331,0.337,0.286,0.331,0.305,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.465,0.433,0.385,0.437,0.423,0.401,0.438,0.419,0.4,0.422,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.204,0.448,0.414,0.359,0.387,0.393,0.401,0.427,0.361,0.385,0.409,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.176,0.161,0.321,0.396,0.398,0.401,0.404,0.401,0.447,0.36,0.409,0.407,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.348,0.35,0.357,0.368,0.372,0.367,0.364,0.362,0.362,0.366,0.357,0.361,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.456,0.419,0.42,0.449,0.387,0.416,0.433,0.407,0.414,0.411,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.241,0.346,0.419,0.383,0.365,0.364,0.308,0.402,0.298,0.39,0.336,0.345,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.152,0.414,0.364,0.355,0.39,0.334,0.367,0.394,0.332,0.364,0.392,0.323,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.483,0.43,0.429,0.425,0.426,0.427,0.432,0.431,0.455,0.438,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.52,0.415,0.388,0.422,0.402,0.397,0.387,0.388,0.393,0.368,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.376,0.428,0.477,0.398,0.421,0.399,0.511,0.384,0.347,0.466,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.171,0.456,0.424,0.376,0.4,0.4,0.402,0.43,0.252,0.471,0.405,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.159,0.419,0.391,0.407,0.325,0.388,0.354,0.369,0.37,0.423,0.367,0.341,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.283,0.368,0.384,0.335,0.396,0.302,0.418,0.308,0.352,0.397,0.294,0.407,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.424,0.378,0.384,0.388,0.369,0.374,0.376,0.387,0.394,0.392,0.376,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.446,0.372,0.393,0.398,0.386,0.369,0.394,0.408,0.374,0.396,0.413,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.602,0.502,0.504,0.481,0.518,0.514,0.506,0.506,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.286,0.344,0.278,0.343,0.274,0.31,0.34,0.304,0.274,0.345,0.309,0.281,0.35,0.301,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.528,0.428,0.402,0.451,0.424,0.415,0.444,0.425,0.404,0.457,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.162,0.265,0.347,0.339,0.375,0.31,0.376,0.334,0.321,0.282,0.355,0.289,0.344,0.381,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.421,0.399,0.429,0.42,0.43,0.418,0.445,0.383,0.454,0.426,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.168,0.407,0.436,0.445,0.439,0.42,0.468,0.478,0.452,0.414,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.163,0.331,0.359,0.376,0.347,0.307,0.362,0.382,0.333,0.377,0.326,0.4,0.363,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.247,0.436,0.442,0.456,0.462,0.451,0.453,0.465,0.45,0.434,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.412,0.337,0.356,0.321,0.338,0.354,0.333,0.342,0.312,0.332,0.338,0.337,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.158,0.373,0.421,0.355,0.423,0.382,0.411,0.407,0.346,0.383,0.392,0.407,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.18,0.474,0.418,0.417,0.397,0.437,0.396,0.418,0.437,0.396,0.44,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.447,0.46,0.423,0.469,0.49,0.468,0.434,0.468,0.481,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.185,0.444,0.375,0.429,0.377,0.374,0.445,0.372,0.388,0.357,0.381,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.174,0.456,0.448,0.45,0.411,0.426,0.49,0.409,0.425,0.467,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.436,0.453,0.404,0.423,0.5,0.438,0.425,0.373,0.453,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.426,0.421,0.424,0.385,0.456,0.468,0.405,0.427,0.49,0.43,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.498,0.504,0.472,0.494,0.451,0.435,0.501,0.47,0.408,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.376,0.328,0.324,0.322,0.301,0.299,0.288,0.299,0.278,0.304,0.325,0.332,0.313,0.296,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.186,0.591,0.489,0.514,0.508,0.503,0.474,0.495,0.469,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.156,0.17,0.377,0.382,0.424,0.381,0.413,0.382,0.429,0.374,0.423,0.383,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.183,0.378,0.353,0.333,0.336,0.347,0.353,0.34,0.335,0.336,0.337,0.332,0.33,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.172,0.459,0.444,0.479,0.445,0.425,0.487,0.474,0.457,0.459,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.481,0.473,0.473,0.489,0.457,0.469,0.493,0.479,0.461,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.18,0.455,0.459,0.473,0.443,0.417,0.469,0.444,0.406,0.449,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.191,0.477,0.478,0.456,0.487,0.456,0.463,0.477,0.419,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.156,0.487,0.492,0.478,0.479,0.485,0.472,0.47,0.475,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.158,0.421,0.389,0.399,0.381,0.391,0.387,0.392,0.387,0.375,0.392,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.155,0.405,0.36,0.345,0.342,0.356,0.346,0.343,0.344,0.35,0.352,0.348,0.344,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.265,0.398,0.405,0.407,0.408,0.397,0.384,0.407,0.42,0.394,0.411,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.252,0.426,0.352,0.368,0.414,0.331,0.367,0.329,0.362,0.391,0.341,0.332,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.337,0.356,0.36,0.378,0.362,0.342,0.406,0.361,0.331,0.394,0.326,0.358,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.31,0.385,0.388,0.369,0.382,0.392,0.376,0.364,0.359,0.388,0.357,0.375,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.48,0.428,0.468,0.541,0.466,0.46,0.47,0.516,0.475,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.227,0.516,0.393,0.431,0.47,0.439,0.373,0.445,0.459,0.431,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.53,0.488,0.52,0.436,0.474,0.518,0.487,0.47,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.329,0.332,0.338,0.334,0.336,0.322,0.363,0.327,0.333,0.327,0.343,0.329,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.158,0.384,0.367,0.349,0.39,0.319,0.355,0.337,0.358,0.377,0.357,0.387,0.328,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.411,0.3,0.369,0.345,0.299,0.377,0.321,0.35,0.334,0.29,0.339,0.376,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.157,0.404,0.315,0.347,0.37,0.338,0.334,0.345,0.344,0.341,0.308,0.367,0.32,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.158,0.459,0.46,0.436,0.455,0.477,0.46,0.44,0.476,0.465,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.165,0.438,0.506,0.49,0.528,0.478,0.497,0.481,0.495,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.361,0.48,0.424,0.418,0.428,0.446,0.459,0.419,0.452,0.431,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.177,0.39,0.408,0.42,0.45,0.432,0.429,0.464,0.382,0.434,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.423,0.421,0.406,0.394,0.439,0.427,0.417,0.396,0.43,0.444,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.439,0.46,0.526,0.511,0.496,0.47,0.484,0.518,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.499,0.34,0.389,0.453,0.399,0.33,0.39,0.422,0.38,0.439,0.363,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.167,0.339,0.356,0.359,0.36,0.36,0.357,0.354,0.357,0.358,0.356,0.352,0.352,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.182,0.404,0.397,0.329,0.364,0.334,0.282,0.36,0.347,0.359,0.335,0.375,0.392,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.481,0.488,0.442,0.478,0.537,0.448,0.544,0.44,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.229,0.357,0.261,0.284,0.324,0.31,0.346,0.268,0.303,0.353,0.27,0.308,0.305,0.311,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.157,0.398,0.333,0.392,0.466,0.448,0.373,0.39,0.37,0.378,0.362,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.462,0.339,0.306,0.358,0.311,0.359,0.326,0.33,0.33,0.326,0.327,0.282,0.354,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.483,0.479,0.383,0.169,0.429,0.494,0.514,0.464,0.468,0.48,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.188,0.414,0.391,0.392,0.358,0.395,0.388,0.416,0.34,0.41,0.422,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.154,0.361,0.372,0.377,0.345,0.374,0.377,0.379,0.383,0.417,0.35,0.413,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.179,0.326,0.367,0.348,0.334,0.35,0.365,0.348,0.346,0.379,0.313,0.346,0.347,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.294,0.422,0.443,0.388,0.371,0.368,0.374,0.412,0.432,0.412,0.408,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.224,0.154,0.319,0.354,0.357,0.321,0.361,0.368,0.387,0.324,0.36,0.394,0.325,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.384,0.319,0.311,0.361,0.266,0.347,0.297,0.319,0.312,0.341,0.345,0.264,0.32,0.309,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.22,0.332,0.35,0.409,0.337,0.36,0.38,0.324,0.384,0.326,0.37,0.293,0.335,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.168,0.524,0.411,0.398,0.465,0.39,0.369,0.462,0.417,0.434,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.158,0.337,0.398,0.315,0.381,0.31,0.377,0.319,0.352,0.32,0.346,0.37,0.377,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.398,0.402,0.464,0.415,0.355,0.483,0.348,0.45,0.394,0.425,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.164,0.352,0.303,0.344,0.169,0.152,0.248,0.152,0.33,0.335,0.313,0.405,0.301,0.158,0.186,0.38,0.36,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.495,0.408,0.384,0.419,0.38,0.413,0.426,0.403,0.392,0.409,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.154,0.281,0.33,0.33,0.331,0.326,0.333,0.334,0.328,0.333,0.336,0.336,0.33,0.337,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.337,0.37,0.332,0.357,0.346,0.348,0.34,0.348,0.355,0.382,0.345,0.318,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.544,0.455,0.457,0.458,0.439,0.471,0.44,0.465,0.441,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.348,0.437,0.433,0.454,0.392,0.424,0.432,0.429,0.447,0.414,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.246,0.274,0.311,0.303,0.288,0.319,0.292,0.301,0.302,0.309,0.302,0.314,0.295,0.299,0.308,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.204,0.441,0.402,0.427,0.485,0.472,0.461,0.444,0.395,0.41,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
0.492,0.355,0.409,0.331,0.387,0.366,0.373,0.364,0.353,0.355,0.442,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nsr
